modality,label,n_voxels,n_sensors,n_outputs,n_sources,n_singular_values,bandwidth_hz,output_amplitude,output_noise,output_snr,noise_model_type,noise_correlation_length_mm,noise_correlation_kernel,total_input_power,bitrate_bits_per_s,channel_capacity_bits_per_s,frequency_hz,source_spacing_mm,grid_resolution_mm,spectrum_estimate_method,spectrum_reference_num_sensors,spectrum_reference_path,spectrum_reference_hash,spectrum_reference_singular_value_count,spectrum_scale_factor,path
eeg_openmeeg,EEG OpenMEEG,7347,512,512,22041,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,18.688,exponential,0.057018338462197,28587.277360062857,75878.37893101411,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/110e6337.npz
eeg_openmeeg,EEG OpenMEEG,14355,512,512,43065,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,18.688,exponential,0.05655341845701686,28908.942249365606,83788.81737001441,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/a22024d4.npz
eeg_openmeeg,EEG OpenMEEG,18,1024,1024,54,54,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.06300681065032111,15521.118709033377,15863.540175616516,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/a78e889c.npz
eeg_openmeeg,EEG OpenMEEG,43,1024,1024,129,129,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.06006366666384755,22589.310495037822,25029.068574037916,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/a070acca.npz
eeg_openmeeg,EEG OpenMEEG,148,1024,1024,444,444,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.05565245572969871,29286.668944581117,39180.941945396204,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/0569c8ae.npz
eeg_openmeeg,EEG OpenMEEG,302,1024,1024,906,906,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.0586838682831524,27379.313958416962,42881.93099584317,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/2a973ebc.npz
eeg_openmeeg,EEG OpenMEEG,984,1024,1024,2952,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.05739210510844182,28001.387734143133,54667.31007316521,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/70ea9625.npz
eeg_openmeeg,EEG OpenMEEG,1842,1024,1024,5526,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.05767138469385344,27417.04420160703,60099.77636936035,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/cadf5770.npz
eeg_openmeeg,EEG OpenMEEG,4347,1024,1024,13041,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.056769696143538606,27758.06478003815,69714.22147195906,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/aa1a56ee.npz
eeg_openmeeg,EEG OpenMEEG,7347,1024,1024,22041,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,18.688,exponential,0.05700628039155461,27295.419972278614,74550.59521559197,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_exponential_L18p688mm_20260601_margin5mm/1220916c.npz
