modality,label,n_voxels,n_sensors,n_outputs,n_sources,n_singular_values,bandwidth_hz,output_amplitude,output_noise,output_snr,noise_model_type,noise_correlation_length_mm,noise_correlation_kernel,total_input_power,bitrate_bits_per_s,channel_capacity_bits_per_s,frequency_hz,source_spacing_mm,grid_resolution_mm,spectrum_estimate_method,spectrum_reference_num_sensors,spectrum_reference_path,spectrum_reference_hash,spectrum_reference_singular_value_count,spectrum_scale_factor,path
us_analytical_50khz,US 50 kHz,32940,1000,61000,32940,32940,9.74025974025974,0.001,2.0822071286531413e-09,480259.61790210655,scalar_iid,,,93718.94699348723,4516486.802584078,4520145.957340495,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/010_50khz_32000src_1000sensors__4709539d.npz
us_analytical_50khz,US 50 kHz,45177,1000,61000,45177,45177,9.74025974025974,0.001,2.0822071286531413e-09,480259.61790210655,scalar_iid,,,175955.8289312897,5434019.27038301,5458155.094102662,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/001_50khz_44000src_1000sensors__ceb50769.npz
us_analytical_50khz,US 50 kHz,4237,3000,183000,4237,4237,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,1563.3408809180864,823201.7680379816,823201.7680379816,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/002_50khz_4000src_3000sensors__1e81505a.npz
us_analytical_50khz,US 50 kHz,8385,3000,183000,8385,8385,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,6096.499049849054,1556162.9302915821,1556162.9302915821,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/005_50khz_8000src_3000sensors__bb38ef3d.npz
us_analytical_50khz,US 50 kHz,16601,3000,183000,16601,16601,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,23833.17528470931,2940934.7510910654,2940934.7510910654,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/008_50khz_16000src_3000sensors__a3e43818.npz
us_analytical_50khz,US 50 kHz,32940,3000,183000,32940,32940,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,93700.84962113705,5508492.268746649,5508492.268746649,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/011_50khz_32000src_3000sensors__cf22b897.npz
us_analytical_50khz,US 50 kHz,45177,3000,183000,45177,45177,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,175951.0869253929,7273017.235196509,7273024.261230949,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/001_50khz_44000src_3000sensors__a97af02f.npz
us_analytical_50khz,US 50 kHz,4237,6000,366000,4237,4237,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,1563.3989746528773,845054.0828101895,845054.0828101895,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/003_50khz_4000src_6000sensors__a150eb30.npz
us_analytical_50khz,US 50 kHz,8385,6000,366000,8385,8385,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,6096.504757310032,1602419.796504714,1602419.7965047143,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/006_50khz_8000src_6000sensors__e89e3b06.npz
us_analytical_50khz,US 50 kHz,16601,6000,366000,16601,16601,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,23834.393683015987,3046718.6839373936,3046718.6839373936,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/009_50khz_16000src_6000sensors__bc69dbd9.npz
us_analytical_50khz,US 50 kHz,32940,6000,366000,32940,32940,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,93704.46302257117,5793090.221104818,5793090.221104818,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/012_50khz_32000src_6000sensors__e9dcf4ea.npz
us_analytical_50khz,US 50 kHz,45177,6000,366000,45177,45177,9.74025974025974,0.001,2.0822071286531417e-09,480259.61790210643,scalar_iid,,,175956.1328621038,7768620.238512543,7768620.238512542,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/002_50khz_44000src_6000sensors__5e7ae3d4.npz
meg_opm,MEG OPM,50,50,150,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.4826026797108127e-16,2194.7281771342596,4532.140298295306,,30,,,,,,,,results/variants/meg_opm/0505ce38.npz
meg_opm,MEG OPM,50,50,150,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.482602679710811e-16,2194.7281769532387,4532.14029806295,,30.0,,,,,,,,results/variants/meg_opm/a0af64d4.npz
meg_opm,MEG OPM,153,50,150,459,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.913039637657889e-16,2353.9876388021285,7083.547844662786,,20.0,,,,,,,,results/variants/meg_opm/991657b5.npz
meg_opm,MEG OPM,153,50,150,459,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.9130396376578885e-16,2353.987638980668,7083.54784480087,,20.0,,,,,,,,results/variants/meg_opm/ca44befa.npz
meg_opm,MEG OPM,360,50,150,1080,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.374472832212135e-16,2454.834607250711,9995.774491678658,,15,,,,,,,,results/variants/meg_opm/0cfca713.npz
meg_opm,MEG OPM,360,50,150,1080,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.374472832212137e-16,2454.834607102063,9995.774491692811,,15.0,,,,,,,,results/variants/meg_opm/f3558e0e.npz
meg_opm,MEG OPM,1153,50,150,3459,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.435838925203042e-16,2446.606086819902,14876.624149237367,,10.0,,,,,,,,results/variants/meg_opm/8014291f.npz
meg_opm,MEG OPM,1153,50,150,3459,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.4358389252030434e-16,2446.606086654438,14876.624149382505,,10.0,,,,,,,,results/variants/meg_opm/c138b0fe.npz
meg_opm,MEG OPM,8937,50,150,26811,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.261318941518767e-16,2466.076913464842,28071.02757277496,,5.0,,,,,,,,results/variants/meg_opm/ac658647.npz
meg_opm,MEG OPM,8937,50,150,26811,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.2613189415187645e-16,2466.0769136220174,28071.027572420433,,5.0,,,,,,,,results/variants/meg_opm/acb9c25e.npz
meg_opm,MEG OPM,50,100,300,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.4736361840169245e-16,3247.090190888222,5850.326700670473,,30,,,,,,,,results/variants/meg_opm/bed95c54.npz
meg_opm,MEG OPM,50,100,300,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.4736361840169255e-16,3247.0716018131584,5850.304323707089,,30.0,,,,,,,,results/variants/meg_opm/c8258374.npz
meg_opm,MEG OPM,153,100,300,459,300,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.924294494206992e-16,3587.94489872829,9162.480867715427,,20.0,,,,,,,,results/variants/meg_opm/2088f344.npz
meg_opm,MEG OPM,153,100,300,459,300,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.92429449420699e-16,3587.964903289473,9162.506340016189,,20.0,,,,,,,,results/variants/meg_opm/27730c60.npz
meg_opm,MEG OPM,360,100,300,1080,300,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.3741805493011715e-16,3797.1659895927346,12736.73492282627,,15.0,,,,,,,,results/variants/meg_opm/4f9b9fa6.npz
meg_opm,MEG OPM,360,100,300,1080,300,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.37418054930117e-16,3797.1856007422025,12736.757996000899,,15,,,,,,,,results/variants/meg_opm/6c2f1b7f.npz
meg_opm,MEG OPM,1153,100,300,3459,300,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.4383744847195064e-16,3786.7502673553395,18587.23706177241,,10.0,,,,,,,,results/variants/meg_opm/62cfabda.npz
meg_opm,MEG OPM,1153,100,300,3459,300,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.4383744847195084e-16,3786.7699695521414,18587.25284185287,,10.0,,,,,,,,results/variants/meg_opm/83651748.npz
meg_opm,MEG OPM,8937,100,300,26811,300,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.2612591697839766e-16,3829.286890054016,34420.83398145409,,5.0,,,,,,,,results/variants/meg_opm/9f50823b.npz
meg_opm,MEG OPM,8937,100,300,26811,300,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.261259169783976e-16,3829.3064208920086,34420.82204337196,,5.0,,,,,,,,results/variants/meg_opm/e54b288f.npz
meg_opm,MEG OPM,50,200,600,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.4719004338686264e-16,4560.179149026046,7394.560214003633,,30.0,,,,,,,,results/variants/meg_opm/0570b56b.npz
meg_opm,MEG OPM,50,200,600,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.4719004338686254e-16,4571.628846851771,7407.60852883704,,30,,,,,,,,results/variants/meg_opm/a524c40b.npz
meg_opm,MEG OPM,153,200,600,459,459,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.927612401316108e-16,5220.815143580302,11661.330735064514,,20.0,,,,,,,,results/variants/meg_opm/931639d2.npz
meg_opm,MEG OPM,153,200,600,459,459,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.9276124013161096e-16,5234.34375753288,11679.502112912913,,20.0,,,,,,,,results/variants/meg_opm/96bdbc8b.npz
meg_opm,MEG OPM,360,200,600,1080,600,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.3741138402099817e-16,5604.914872941304,16022.449029087738,,15.0,,,,,,,,results/variants/meg_opm/25801f01.npz
meg_opm,MEG OPM,360,200,600,1080,600,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.374113840209981e-16,5618.990591471946,16042.644921600328,,15,,,,,,,,results/variants/meg_opm/3a48ed6d.npz
meg_opm,MEG OPM,1153,200,600,3459,600,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.438211930652339e-16,5619.378464881182,23005.969610627075,,10.0,,,,,,,,results/variants/meg_opm/547605a5.npz
meg_opm,MEG OPM,1153,200,600,3459,600,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.43821193065234e-16,5605.253933059019,22984.594841450056,,10.0,,,,,,,,results/variants/meg_opm/c4a40614.npz
meg_opm,MEG OPM,8937,200,600,26811,600,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.2611232280164475e-16,5682.890821573595,41486.66593671699,,5.0,,,,,,,,results/variants/meg_opm/c66c6562.npz
meg_opm,MEG OPM,8937,200,600,26811,600,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.2611232280164475e-16,5697.0780950963945,41502.69988832379,,5.0,,,,,,,,results/variants/meg_opm/fa91852d.npz
meg_opm,MEG OPM,50,500,1500,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.4719321323753913e-16,6762.46427062305,9857.776589913834,,30,,,,,,,,results/variants/meg_opm/0d01f6e2.npz
meg_opm,MEG OPM,50,500,1500,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.4719321323753923e-16,6121.392676647427,9153.226840149815,,30.0,,,,,,,,results/variants/meg_opm/a5a1f873.npz
meg_opm,MEG OPM,153,500,1500,459,459,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.929723325860018e-16,7298.933968551931,14524.201000669927,,20.0,,,,,,,,results/variants/meg_opm/3d93d3f5.npz
meg_opm,MEG OPM,153,500,1500,459,459,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.9297233258600125e-16,8124.470736406296,15563.114427007633,,20.0,,,,,,,,results/variants/meg_opm/f2625abd.npz
meg_opm,MEG OPM,360,500,1500,1080,1080,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.3744060533135e-16,8905.516256673003,21346.14523545039,,15,,,,,,,,results/variants/meg_opm/4fc97e4b.npz
meg_opm,MEG OPM,360,500,1500,1080,1080,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.3744060533135003e-16,7987.460947885803,20014.928487341396,,15.0,,,,,,,,results/variants/meg_opm/b10d1e36.npz
meg_opm,MEG OPM,1153,500,1500,3459,1500,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.438135362695757e-16,8031.602849255589,28401.488869462883,,10.0,,,,,,,,results/variants/meg_opm/c73104ba.npz
meg_opm,MEG OPM,1153,500,1500,3459,1500,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.438135362695754e-16,8965.632669085695,30007.30037357308,,10.0,,,,,,,,results/variants/meg_opm/f1368553.npz
meg_opm,MEG OPM,8937,500,1500,26811,1500,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.261020959643025e-16,9122.076640792871,52465.8697016397,,5.0,,,,,,,,results/variants/meg_opm/3abbab09.npz
meg_opm,MEG OPM,8937,500,1500,26811,1500,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.261020959643025e-16,8171.976910085202,50537.19637903706,,5.0,,,,,,,,results/variants/meg_opm/b5be209f.npz
meg_opm,MEG OPM,8937,600,1800,26811,1800,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.261009589764522e-16,9952.698606749214,54885.14105556307,,5.0,,,,,,,,results/variants/meg_opm/7c9ed667.npz
meg_opm,MEG OPM,50,700,2100,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.471863386600986e-16,6337.236173094518,9392.460216750285,,30.0,,,,,,,,results/variants/meg_opm/ad63bf30.npz
meg_opm,MEG OPM,50,700,2100,150,150,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.471863386600988e-16,7693.772744963276,10871.893282835874,,30,,,,,,,,results/variants/meg_opm/bb936498.npz
meg_opm,MEG OPM,153,700,2100,459,459,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.930128107275331e-16,9401.982036708328,17135.818769536512,,20.0,,,,,,,,results/variants/meg_opm/081b13ef.npz
meg_opm,MEG OPM,153,700,2100,459,459,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.930128107275334e-16,7611.207436878999,14931.399443960412,,20.0,,,,,,,,results/variants/meg_opm/8db5a605.npz
meg_opm,MEG OPM,360,700,2100,1080,1080,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.3744234742285314e-16,8357.193848827494,20629.057156324103,,15.0,,,,,,,,results/variants/meg_opm/1af1c9f6.npz
meg_opm,MEG OPM,360,700,2100,1080,1080,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.3744234742285324e-16,10394.125907377458,23572.714808299723,,15,,,,,,,,results/variants/meg_opm/75c8b41c.npz
meg_opm,MEG OPM,1153,700,2100,3459,2100,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.438116018300292e-16,10499.244100529912,32938.68188498251,,10.0,,,,,,,,results/variants/meg_opm/0023fea6.npz
meg_opm,MEG OPM,1153,700,2100,3459,2100,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.438116018300289e-16,8414.388051231548,29284.307738924213,,10.0,,,,,,,,results/variants/meg_opm/e38ec10d.npz
meg_opm,MEG OPM,8937,700,2100,26811,2100,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.261001403212582e-16,10697.154558874343,56995.36419355867,,5.0,,,,,,,,results/variants/meg_opm/3c04d0b9.npz
meg_opm,MEG OPM,8937,700,2100,26811,2100,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.2610014032125846e-16,8567.371863927972,52236.52273751682,,5.0,,,,,,,,results/variants/meg_opm/d7612eda.npz
meg_opm,MEG OPM,8937,1000,3000,26811,3000,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.260986427803186e-16,8717.069937882177,52964.61941802197,,5.0,,,,,,,,results/variants/meg_opm/8ef3b802.npz
meg_opm,MEG OPM,8937,1000,3000,26811,3000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.260986427803188e-16,12574.862723603203,62100.7906881851,,5.0,,,,,,,,results/variants/meg_opm/ff451f95.npz
meg_opm,MEG OPM,8937,1200,3600,26811,3600,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.260980535714085e-16,8748.543216903769,53120.277642055145,,5.0,,,,,,,,results/variants/meg_opm/9ddf533b.npz
meg_opm,MEG OPM,8937,1200,3600,26811,3600,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.260980535714085e-16,13622.20826916658,64836.6115893362,,5.0,,,,,,,,results/variants/meg_opm/d69a385d.npz
meg_opm,MEG OPM,8937,1500,4500,26811,4500,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.26097460018473e-16,8775.649803214172,53247.35461610286,,5.0,,,,,,,,results/variants/meg_opm/66e11b28.npz
meg_opm,MEG OPM,8937,1500,4500,26811,4500,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.26097460018473e-16,14988.528447019138,68305.52745362627,,5.0,,,,,,,,results/variants/meg_opm/b42e79c0.npz
meg_opm,MEG OPM,8937,2000,6000,26811,6000,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.2609686236901895e-16,8804.821818150185,53377.76524079769,,5.0,,,,,,,,results/variants/meg_opm/7dd3be5f.npz
meg_opm,MEG OPM,8937,2000,6000,26811,6000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.2609686236901895e-16,16893.027272547664,72979.54235875918,,5.0,,,,,,,,results/variants/meg_opm/d4ec4b63.npz
meg_opm,MEG OPM,8937,2500,7500,26811,7500,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.2609650178413383e-16,18485.99171976963,76764.47038639052,,5.0,,,,,,,,results/variants/meg_opm/65255943.npz
meg_opm,MEG OPM,8937,2500,7500,26811,7500,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.2609650178413383e-16,8828.318666738058,53478.707428400296,,5.0,,,,,,,,results/variants/meg_opm/bf84c247.npz
meg_opm,MEG OPM,8937,3000,9000,26811,9000,100.0,1e-13,1.5e-13,0.6666666666666667,spatial_covariance,5.0,gaussian,3.260962605651175e-16,8850.457458580528,53571.114982376945,,5.0,,,,,,,,results/variants/meg_opm/251a2c81.npz
meg_opm,MEG OPM,8937,3000,9000,26811,9000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.260962605651175e-16,19865.54229122292,79960.08309759268,,5.0,,,,,,,,results/variants/meg_opm/bfff5583.npz
meg_opm,MEG OPM,8937,4000,12000,26811,9000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.2609626056511747e-16,22190.352711334526,85200.56136193126,,5.0,,sensor_count_sqrt_scaling_extrapolation,3000,results/variants/meg_opm/bfff5583.npz,bfff5583,9000,1.1547005383792515,results/variants/meg_opm/095ae49e.npz
meg_opm,MEG OPM,8937,5000,15000,26811,9000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.260962605651175e-16,24123.080394920547,89437.08771901325,,5.0,,sensor_count_sqrt_scaling_extrapolation,3000,results/variants/meg_opm/bfff5583.npz,bfff5583,9000,1.2909944487358056,results/variants/meg_opm/5fa10714.npz
meg_opm,MEG OPM,8937,7500,22500,26811,9000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.260962605651175e-16,27938.11875395184,97522.93370523254,,5.0,,sensor_count_sqrt_scaling_extrapolation,3000,results/variants/meg_opm/bfff5583.npz,bfff5583,9000,1.5811388300841898,results/variants/meg_opm/0de75dfe.npz
meg_opm,MEG OPM,8937,10000,30000,26811,9000,100.0,1e-13,1.5e-13,0.6666666666666667,scalar_iid,,,3.2609626056511747e-16,30892.852304941498,103574.197750056,,5.0,,sensor_count_sqrt_scaling_extrapolation,3000,results/variants/meg_opm/bfff5583.npz,bfff5583,9000,1.8257418583505538,results/variants/meg_opm/a9777915.npz
