modality,label,n_voxels,n_sensors,n_outputs,n_sources,n_singular_values,bandwidth_hz,output_amplitude,output_noise,output_snr,noise_model_type,noise_correlation_length_mm,noise_correlation_kernel,total_input_power,bitrate_bits_per_s,channel_capacity_bits_per_s,frequency_hz,source_spacing_mm,grid_resolution_mm,spectrum_estimate_method,spectrum_reference_num_sensors,spectrum_reference_path,spectrum_reference_hash,spectrum_reference_singular_value_count,spectrum_scale_factor,path
eeg_openmeeg,EEG OpenMEEG,4347,512,512,13041,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05669632102939796,32019.215835640513,72138.31677547315,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/033c16a1.npz
eeg_openmeeg,EEG OpenMEEG,7347,512,512,22041,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.0568989653947483,31597.393837244435,76834.87667271087,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/f254eea4.npz
eeg_openmeeg,EEG OpenMEEG,14355,512,512,43065,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05614768208967373,31878.185873878912,84527.01189010065,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/8f849ded.npz
eeg_openmeeg,EEG OpenMEEG,18,1024,1024,54,54,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.06302593824280131,19017.57270752807,19336.235375223885,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/80a19937.npz
eeg_openmeeg,EEG OpenMEEG,43,1024,1024,129,129,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.060043166645531526,26098.856025629582,28616.7472630299,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/a4219b72.npz
eeg_openmeeg,EEG OpenMEEG,148,1024,1024,444,444,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05544770708605053,32118.535898210666,41887.57989105593,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/7f9f0bba.npz
eeg_openmeeg,EEG OpenMEEG,302,1024,1024,906,906,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05837541593595352,30293.51336548025,45332.65868986748,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/84f82306.npz
eeg_openmeeg,EEG OpenMEEG,984,1024,1024,2952,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05696080324112323,30829.672288530757,56274.795975431574,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/d9cfe5a5.npz
eeg_openmeeg,EEG OpenMEEG,1842,1024,1024,5526,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05731709525013477,30296.260917331638,61398.90916640031,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/cb4cded8.npz
eeg_openmeeg,EEG OpenMEEG,4347,1024,1024,13041,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05674635748657024,30625.620224839553,70598.21969480647,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/6196a91e.npz
eeg_openmeeg,EEG OpenMEEG,7347,1024,1024,22041,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.056953601759892496,30212.98336836808,75294.40725882511,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/43ad1f41.npz
eeg_openmeeg,EEG OpenMEEG,14355,1024,1024,43065,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.056155550380551214,30482.769648925198,83009.77064566343,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/3334c2f4.npz
eeg_openmeeg,EEG OpenMEEG,18,2048,2048,54,54,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.06301896925075841,18208.970697260353,18542.645607369843,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/3786db8d.npz
eeg_openmeeg,EEG OpenMEEG,43,2048,2048,129,129,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.060014481099485296,25120.73941956766,27625.351153723794,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/1f27bcf4.npz
eeg_openmeeg,EEG OpenMEEG,148,2048,2048,444,444,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.055454096935541985,31128.202595078572,40875.701548327386,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/f0d000c6.npz
eeg_openmeeg,EEG OpenMEEG,302,2048,2048,906,906,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.05865207809472708,29313.07507115939,44375.60002177984,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/89d91e96.npz
eeg_openmeeg,EEG OpenMEEG,984,2048,2048,2952,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.056924235753816145,29822.127681580594,55439.54567026839,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/8ad6cb9d.npz
eeg_openmeeg,EEG OpenMEEG,1842,2048,2048,5526,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.05733337330055547,29294.8641543494,60673.10649375049,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/198d1279.npz
eeg_openmeeg,EEG OpenMEEG,4347,2048,2048,13041,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.05673920329880573,29623.61466647539,70055.25270119222,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/c241d696.npz
eeg_openmeeg,EEG OpenMEEG,7347,2048,2048,22041,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.05690096333478802,29196.896610593743,74815.03873952712,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/5b4d46b6.npz
eeg_openmeeg,EEG OpenMEEG,14355,2048,2048,43065,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.056223362594658474,29474.829736262967,82655.25467005077,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/728eae12.npz
